Time,Temperature
2018-08-23 05:00:00,9.600329988
2018-08-23 05:30:00,9.872789713
2018-08-23 06:00:00,9.886030392
2018-08-23 06:30:00,9.907393145
2018-08-23 07:00:00,9.947786147
2018-08-23 07:30:00,9.969389806
2018-08-23 08:00:00,9.989590451
2018-08-23 08:30:00,10.02849135
2018-08-23 09:00:00,10.03489736
2018-08-23 09:30:00,10.05425763
2018-08-23 10:00:00,10.04802542
2018-08-23 10:30:00,10.04682266
2018-08-23 11:00:00,10.04646377
2018-08-23 11:30:00,10.04790902
2018-08-23 12:00:00,10.04463054
2018-08-23 12:30:00,10.03787011
2018-08-23 13:00:00,10.03355407
2018-08-23 13:30:00,10.01849247
2018-08-23 14:00:00,10.00652568
2018-08-23 14:30:00,9.998579038
2018-08-23 15:00:00,9.952211338
2018-08-23 15:30:00,9.934981408
2018-08-23 16:00:00,9.887202872
2018-08-23 16:30:00,9.889237774
2018-08-23 17:00:00,9.833970179
2018-08-23 17:30:00,9.811304695
2018-08-23 18:00:00,9.827935429
2018-08-23 18:30:00,9.76774538
2018-08-23 19:00:00,9.751207858
2018-08-23 19:30:00,9.667727128
2018-08-23 20:00:00,9.63059541
2018-08-23 20:30:00,9.625898282
2018-08-23 21:00:00,9.548808352
2018-08-23 21:30:00,9.53591826
2018-08-23 22:00:00,9.506558919
2018-08-23 22:30:00,9.460042708
2018-08-23 23:00:00,9.414176524
2018-08-23 23:30:00,9.341666121
2018-08-24 00:00:00,9.349779881
2018-08-24 00:30:00,9.304361989
2018-08-24 01:00:00,9.275586288
2018-08-24 01:30:00,9.238836236
2018-08-24 02:00:00,9.201572296
2018-08-24 02:30:00,9.191607231
2018-08-24 03:00:00,9.171606317
2018-08-24 03:30:00,9.169618405
2018-08-24 04:00:00,9.180672811
2018-08-24 04:30:00,9.203333731
2018-08-24 05:00:00,9.231031473
2018-08-24 05:30:00,9.259911226
2018-08-24 06:00:00,9.267654452
2018-08-24 06:30:00,9.209042825
2018-08-24 07:00:00,9.205186875
2018-08-24 07:30:00,9.249928544
2018-08-24 08:00:00,9.253959204
2018-08-24 08:30:00,9.254514331
2018-08-24 09:00:00,9.248803836
2018-08-24 09:30:00,9.254963262
2018-08-24 10:00:00,9.26474829
2018-08-24 10:30:00,9.278202952
2018-08-24 11:00:00,9.287062229
2018-08-24 11:30:00,9.243619652
2018-08-24 12:00:00,9.250493314
2018-08-24 12:30:00,9.25374198
2018-08-24 13:00:00,9.260944281
2018-08-24 13:30:00,9.285864874
2018-08-24 14:00:00,9.292262124
2018-08-24 14:30:00,9.311020638
2018-08-24 15:00:00,9.333866629
2018-08-24 15:30:00,9.316593037
2018-08-24 16:00:00,9.287998875
2018-08-24 16:30:00,9.299181063
2018-08-24 17:00:00,9.294970763
2018-08-24 17:30:00,9.260220176
2018-08-24 18:00:00,9.256107316
2018-08-24 18:30:00,9.256367988
2018-08-24 19:00:00,9.255769409
2018-08-24 19:30:00,9.252897225
2018-08-24 20:00:00,9.291349597
2018-08-24 20:30:00,9.267833072
2018-08-24 21:00:00,9.271888262
2018-08-24 21:30:00,9.255291513
2018-08-24 22:00:00,9.27710221
2018-08-24 22:30:00,9.243581036
2018-08-24 23:00:00,9.26791514
2018-08-24 23:30:00,9.279612683
2018-08-25 00:00:00,9.27977683
2018-08-25 00:30:00,9.283721241
2018-08-25 01:00:00,9.189151032
2018-08-25 01:30:00,9.216904578
2018-08-25 02:00:00,9.137515575
2018-08-25 02:30:00,9.134379884
