Time,Temperature
2018-08-23 05:00:00,8.791242931
2018-08-23 05:30:00,9.883764464
2018-08-23 06:00:00,9.877487565
2018-08-23 06:30:00,9.910226444
2018-08-23 07:00:00,9.96677296
2018-08-23 07:30:00,9.970400066
2018-08-23 08:00:00,9.98944342
2018-08-23 08:30:00,10.02625492
2018-08-23 09:00:00,10.02783617
2018-08-23 09:30:00,10.04515796
2018-08-23 10:00:00,10.05119255
2018-08-23 10:30:00,10.06422285
2018-08-23 11:00:00,10.04641919
2018-08-23 11:30:00,10.04690913
2018-08-23 12:00:00,10.04381426
2018-08-23 12:30:00,10.03673214
2018-08-23 13:00:00,10.02811265
2018-08-23 13:30:00,10.02019681
2018-08-23 14:00:00,10.00845459
2018-08-23 14:30:00,9.999753852
2018-08-23 15:00:00,9.968775619
2018-08-23 15:30:00,9.956769655
2018-08-23 16:00:00,9.907865622
2018-08-23 16:30:00,9.891403631
2018-08-23 17:00:00,9.845131768
2018-08-23 17:30:00,9.835958081
2018-08-23 18:00:00,9.826474658
2018-08-23 18:30:00,9.800594852
2018-08-23 19:00:00,9.759787536
2018-08-23 19:30:00,9.683682394
2018-08-23 20:00:00,9.641376485
2018-08-23 20:30:00,9.618815308
2018-08-23 21:00:00,9.572581602
2018-08-23 21:30:00,9.601528
2018-08-23 22:00:00,9.516175667
2018-08-23 22:30:00,9.446629591
2018-08-23 23:00:00,9.413358836
2018-08-23 23:30:00,9.356961952
2018-08-24 00:00:00,9.351333141
2018-08-24 00:30:00,9.304329887
2018-08-24 01:00:00,9.26886941
2018-08-24 01:30:00,9.239721623
2018-08-24 02:00:00,9.206179253
2018-08-24 02:30:00,9.194372812
2018-08-24 03:00:00,9.168442115
2018-08-24 03:30:00,9.172728279
2018-08-24 04:00:00,9.188839485
2018-08-24 04:30:00,9.199273168
2018-08-24 05:00:00,9.233815137
2018-08-24 05:30:00,9.259796013
2018-08-24 06:00:00,9.263590654
2018-08-24 06:30:00,9.241742041
2018-08-24 07:00:00,9.234622317
2018-08-24 07:30:00,9.27145082
2018-08-24 08:00:00,9.302744089
2018-08-24 08:30:00,9.316368749
2018-08-24 09:00:00,9.312341225
2018-08-24 09:30:00,9.255590554
2018-08-24 10:00:00,9.34455843
2018-08-24 10:30:00,9.353552734
2018-08-24 11:00:00,9.323476305
2018-08-24 11:30:00,9.298238156
2018-08-24 12:00:00,9.293988538
2018-08-24 12:30:00,9.364709034
2018-08-24 13:00:00,9.29189518
2018-08-24 13:30:00,9.289429585
2018-08-24 14:00:00,9.328118085
2018-08-24 14:30:00,9.381006761
2018-08-24 15:00:00,9.380339355
2018-08-24 15:30:00,9.312684505
2018-08-24 16:00:00,9.300728012
2018-08-24 16:30:00,9.321595442
2018-08-24 17:00:00,9.328335671
2018-08-24 17:30:00,9.320884682
2018-08-24 18:00:00,9.29846055
2018-08-24 18:30:00,9.320816991
2018-08-24 19:00:00,9.315720859
2018-08-24 19:30:00,9.305509573
2018-08-24 20:00:00,9.330216585
2018-08-24 20:30:00,9.355970614
2018-08-24 21:00:00,9.295119828
2018-08-24 21:30:00,9.283811988
2018-08-24 22:00:00,9.28101774
2018-08-24 22:30:00,9.341463693
2018-08-24 23:00:00,9.3042622
2018-08-24 23:30:00,9.294322123
2018-08-25 00:00:00,9.307873796
2018-08-25 00:30:00,9.306452358
2018-08-25 01:00:00,9.298059274
2018-08-25 01:30:00,9.275429338
2018-08-25 02:00:00,9.251646188
2018-08-25 02:30:00,9.316431604
2018-08-25 03:00:00,9.318351108
2018-08-25 03:30:00,9.292712216
2018-08-25 04:00:00,9.279359576
2018-08-25 04:30:00,9.294969956
2018-08-25 05:00:00,9.300336402
2018-08-25 05:30:00,9.241331189
2018-08-25 06:00:00,9.273447322
2018-08-25 06:30:00,9.28560071
2018-08-25 07:00:00,9.299799752
2018-08-25 07:30:00,9.317645193
2018-08-25 08:00:00,9.318264077
2018-08-25 08:30:00,9.328151932
2018-08-25 09:00:00,9.33225708
2018-08-25 09:30:00,9.335201804
2018-08-25 10:00:00,9.355646617
2018-08-25 10:30:00,9.392604448
2018-08-25 11:00:00,9.307535358
2018-08-25 11:30:00,9.29624629
2018-08-25 12:00:00,9.317993315
2018-08-25 12:30:00,9.353475362
2018-08-25 13:00:00,9.338441526
2018-08-25 13:30:00,9.348315688
2018-08-25 14:00:00,9.367992672
2018-08-25 14:30:00,9.36741235
2018-08-25 15:00:00,9.380436081
2018-08-25 15:30:00,9.386505679
2018-08-25 16:00:00,9.282245658
2018-08-25 16:30:00,9.290594697
2018-08-25 17:00:00,9.336415486
2018-08-25 17:30:00,9.30166111
2018-08-25 18:00:00,9.301767474
2018-08-25 18:30:00,9.292910432
2018-08-25 19:00:00,9.305712634
2018-08-25 19:30:00,9.322049942
2018-08-25 20:00:00,9.344186093
2018-08-25 20:30:00,9.34248882
2018-08-25 21:00:00,9.386055894
2018-08-25 21:30:00,9.3117562
2018-08-25 22:00:00,9.377819671
2018-08-25 22:30:00,9.31694895
2018-08-25 23:00:00,9.317263226
2018-08-25 23:30:00,9.467795082
2018-08-26 00:00:00,9.260535601
2018-08-26 00:30:00,9.400855687
2018-08-26 01:00:00,9.377737456
2018-08-26 01:30:00,9.508530104
2018-08-26 02:00:00,9.592775925
2018-08-26 02:30:00,9.547341204
2018-08-26 03:00:00,9.445168637
2018-08-26 03:30:00,9.480446905
2018-08-26 04:00:00,9.587388338
2018-08-26 04:30:00,9.606136528
2018-08-26 05:00:00,9.563438595
2018-08-26 05:30:00,9.60645119
2018-08-26 06:00:00,9.600172568
2018-08-26 06:30:00,9.696259022
2018-08-26 07:00:00,9.629475909
2018-08-26 07:30:00,9.698932313
2018-08-26 08:00:00,9.632768112
2018-08-26 08:30:00,9.689023863
2018-08-26 09:00:00,9.736913987
2018-08-26 09:30:00,9.730573565
2018-08-26 10:00:00,9.703039171
2018-08-26 10:30:00,9.745192172
2018-08-26 11:00:00,9.749319271
2018-08-26 11:30:00,9.734584139
2018-08-26 12:00:00,9.721220687
2018-08-26 12:30:00,9.795173135
2018-08-26 13:00:00,9.77145775
2018-08-26 13:30:00,9.727057107
2018-08-26 14:00:00,9.719138018
2018-08-26 14:30:00,9.705426802
2018-08-26 15:00:00,9.72037793
2018-08-26 15:30:00,9.738909635
2018-08-26 16:00:00,9.693818219
2018-08-26 16:30:00,9.71733144
2018-08-26 17:00:00,9.766695607
2018-08-26 17:30:00,9.734743982
2018-08-26 18:00:00,9.777077504
2018-08-26 18:30:00,9.71580579
2018-08-26 19:00:00,9.70547039
2018-08-26 19:30:00,9.683188448
2018-08-26 20:00:00,9.722567167
2018-08-26 20:30:00,9.710153709
2018-08-26 21:00:00,9.686060131
2018-08-26 21:30:00,9.689871342
2018-08-26 22:00:00,9.718334017
2018-08-26 22:30:00,9.623884114
2018-08-26 23:00:00,9.568733654
2018-08-26 23:30:00,9.55571403
2018-08-27 00:00:00,9.490501116
2018-08-27 00:30:00,9.494091319
2018-08-27 01:00:00,9.48372246
2018-08-27 01:30:00,9.417833042
2018-08-27 02:00:00,9.444196286
2018-08-27 02:30:00,9.347788604
2018-08-27 03:00:00,9.417083305
2018-08-27 03:30:00,9.388014638
2018-08-27 04:00:00,9.379850892
2018-08-27 04:30:00,9.423448894
2018-08-27 05:00:00,9.465588944
2018-08-27 05:30:00,9.493394563
2018-08-27 06:00:00,9.478066472
2018-08-27 06:30:00,9.430240334
2018-08-27 07:00:00,9.509091415
2018-08-27 07:30:00,9.551464662
2018-08-27 08:00:00,9.478119693
2018-08-27 08:30:00,9.527388002
2018-08-27 09:00:00,9.491057545
2018-08-27 09:30:00,9.46192177
2018-08-27 10:00:00,9.495509028
2018-08-27 10:30:00,9.577663898
2018-08-27 11:00:00,9.582330029
2018-08-27 11:30:00,9.521053474
2018-08-27 12:00:00,9.595781992
2018-08-27 12:30:00,9.61977387
2018-08-27 13:00:00,9.644475193
2018-08-27 13:30:00,9.613640111
2018-08-27 14:00:00,9.613005928
2018-08-27 14:30:00,9.617876114
2018-08-27 15:00:00,9.679445147
2018-08-27 15:30:00,9.616239797
2018-08-27 16:00:00,9.648392214
2018-08-27 16:30:00,9.622978788
2018-08-27 17:00:00,9.542114392
2018-08-27 17:30:00,9.569362874
2018-08-27 18:00:00,9.566908926
2018-08-27 18:30:00,9.602530056
2018-08-27 19:00:00,9.519330745
2018-08-27 19:30:00,9.586226611
2018-08-27 20:00:00,9.548154275
2018-08-27 20:30:00,9.55269397
2018-08-27 21:00:00,9.538663794
2018-08-27 21:30:00,9.519921117
2018-08-27 22:00:00,9.486973868
2018-08-27 22:30:00,9.484796581
2018-08-27 23:00:00,9.470378611
2018-08-27 23:30:00,9.459372199
2018-08-28 00:00:00,9.408962103
2018-08-28 00:30:00,9.417112327
2018-08-28 01:00:00,9.435179244
2018-08-28 01:30:00,9.355641781
2018-08-28 02:00:00,9.321082921
2018-08-28 02:30:00,9.338552741
2018-08-28 03:00:00,9.319840305
2018-08-28 03:30:00,9.34372188
2018-08-28 04:00:00,9.308937462
2018-08-28 04:30:00,9.333601301
2018-08-28 05:00:00,9.408725098
2018-08-28 05:30:00,9.355051817
2018-08-28 06:00:00,9.345046822
2018-08-28 06:30:00,9.360085902
2018-08-28 07:00:00,9.345897884
2018-08-28 07:30:00,9.353547898
2018-08-28 08:00:00,9.419656608
2018-08-28 08:30:00,9.439334587
2018-08-28 09:00:00,9.45060614
2018-08-28 09:30:00,9.47233321
2018-08-28 10:00:00,9.412996066
2018-08-28 10:30:00,9.432276836
2018-08-28 11:00:00,9.431202953
2018-08-28 11:30:00,9.438787955
2018-08-28 12:00:00,9.444515565
2018-08-28 12:30:00,9.373936218
2018-08-28 13:00:00,9.455492258
2018-08-28 13:30:00,9.464960006
2018-08-28 14:00:00,9.43406665
2018-08-28 14:30:00,9.40907335
2018-08-28 15:00:00,9.442720834
2018-08-28 15:30:00,9.421393119
2018-08-28 16:00:00,9.416314221
2018-08-28 16:30:00,9.430554757
2018-08-28 17:00:00,9.450320716
2018-08-28 17:30:00,9.426075475
2018-08-28 18:00:00,9.406766185
2018-08-28 18:30:00,9.414563236
2018-08-28 19:00:00,9.380881018
2018-08-28 19:30:00,9.379343085
2018-08-28 20:00:00,9.38546102
2018-08-28 20:30:00,9.297237386
2018-08-28 21:00:00,9.371759964
2018-08-28 21:30:00,9.342817636
2018-08-28 22:00:00,9.271242953
2018-08-28 22:30:00,9.19807465
2018-08-28 23:00:00,9.221528928
2018-08-28 23:30:00,9.227207963
2018-08-29 00:00:00,9.206942848
2018-08-29 00:30:00,9.110844293
2018-08-29 01:00:00,9.148196143
2018-08-29 01:30:00,9.113293668
2018-08-29 02:00:00,9.100104992
2018-08-29 02:30:00,9.093955333
2018-08-29 03:00:00,9.076362205
2018-08-29 03:30:00,9.004465611
2018-08-29 04:00:00,9.120762715
2018-08-29 04:30:00,9.133778497
2018-08-29 05:00:00,9.152481972
2018-08-29 05:30:00,9.129797357
2018-08-29 06:00:00,9.163991731
2018-08-29 06:30:00,9.172264384
2018-08-29 07:00:00,9.23232162
2018-08-29 07:30:00,9.238745255
2018-08-29 08:00:00,9.295554941
2018-08-29 08:30:00,9.276048117
2018-08-29 09:00:00,9.22318671
2018-08-29 09:30:00,9.241688872
2018-08-29 10:00:00,9.202424136
2018-08-29 10:30:00,9.262923566
2018-08-29 11:00:00,9.212017433
2018-08-29 11:30:00,9.229305613
2018-08-29 12:00:00,9.248673453
2018-08-29 12:30:00,9.240523988
2018-08-29 13:00:00,9.250766448
2018-08-29 13:30:00,9.248016072
2018-08-29 14:00:00,9.244821034
2018-08-29 14:30:00,9.23638652
2018-08-29 15:00:00,9.253951894
2018-08-29 15:30:00,9.253889055
2018-08-29 16:00:00,9.257582096
2018-08-29 16:30:00,9.262285484
2018-08-29 17:00:00,9.257620767
2018-08-29 17:30:00,9.24681249
2018-08-29 18:00:00,9.239987467
2018-08-29 18:30:00,9.231659449
2018-08-29 19:00:00,9.250157399
2018-08-29 19:30:00,9.269019266
2018-08-29 20:00:00,9.275076441
2018-08-29 20:30:00,9.291082981
2018-08-29 21:00:00,9.203211885
2018-08-29 21:30:00,9.233587967
2018-08-29 22:00:00,9.230866779
2018-08-29 22:30:00,9.247020337
2018-08-29 23:00:00,9.248799128
2018-08-29 23:30:00,9.218967362
2018-08-30 00:00:00,9.144040842
2018-08-30 00:30:00,9.147954554
2018-08-30 01:00:00,9.10976213
2018-08-30 01:30:00,9.111530309
2018-08-30 02:00:00,9.031360587
2018-08-30 02:30:00,8.976028119
2018-08-30 03:00:00,9.023749168
2018-08-30 03:30:00,9.01916117
2018-08-30 04:00:00,9.103704034
2018-08-30 04:30:00,9.047501759
2018-08-30 05:00:00,9.103776498
2018-08-30 05:30:00,9.098805484
2018-08-30 06:00:00,9.149447579
2018-08-30 06:30:00,9.09749149
2018-08-30 07:00:00,9.087829971
2018-08-30 07:30:00,9.136894844
2018-08-30 08:00:00,9.11384925
2018-08-30 08:30:00,9.110583414
2018-08-30 09:00:00,9.107650959
2018-08-30 09:30:00,9.155013882
2018-08-30 10:00:00,9.167040791
2018-08-30 10:30:00,9.164117365
2018-08-30 11:00:00,9.18317097
2018-08-30 11:30:00,9.161189139
2018-08-30 12:00:00,9.144586825
2018-08-30 12:30:00,9.108728282
2018-08-30 13:00:00,9.154685312
2018-08-30 13:30:00,9.179116585
2018-08-30 14:00:00,9.166509257
2018-08-30 14:30:00,9.164532924
2018-08-30 15:00:00,9.150268988
2018-08-30 15:30:00,9.171210959
2018-08-30 16:00:00,9.16558149
2018-08-30 16:30:00,9.166731534
